ID,raw_data,,,,,,,,,,,,,,,,,,osl_idx,magnitude,Flip,Rotate,Poster,RBC,FanPCA,SSR,RTC,mIoU,,IoU[0],IoU[1],IoU[2],IoU[3],baseline,residual
num-14_mag-30_osl-4 ,"num-14_mag-30_osl-4 Epoch 150 | train | mIoU 0.143 | accuracy 0.574 | loss 1.146 | lr 1.50e-05 | valid | mIoU 0.188 | accuracy 0.751 | loss 1.087 | time idk best model at epoch 4 with miou 0.18808 (Posterize(always_apply=False, p=1, num_bits=(0, 0)), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.177 | accuracy 0.584 | loss 1.317 IoUs: [0.58931865 0.00175922 0.10329423 0.01193923]",num-14_mag-30_osl-4 Epoch 150 , train , mIoU 0.143 , accuracy 0.574 , loss 1.146 , lr 1.50e-05 , valid , mIoU 0.188 , accuracy 0.751 , loss 1.087 ," time idk best model at epoch 4 with miou 0.18808 (Posterize(always_apply=False, p=1, num_bits=(0, 0)), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.177 , accuracy 0.584 , loss 1.317 IoUs: [0.58931865 0.00175922 0.10329423 0.01193923],,,,4,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,17.66,0.58931865 0.00175922 0.10329423 0.01193923,0.58931865,0.00175922,0.10329423,0.01193923,65.2,-47.54
num-15_mag-6_osl-0 ,"num-15_mag-6_osl-0 Epoch 150 | train | mIoU 0.745 | accuracy 0.986 | loss 0.062 | lr 1.50e-05 | valid | mIoU 0.646 | accuracy 0.950 | loss 0.181 | time idk best model at epoch 92 with miou 0.65285 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.601 | accuracy 0.921 | loss 0.297 IoUs: [9.17358770e-01 8.21080977e-01 6.65339475e-01 3.02429517e-04]",num-15_mag-6_osl-0 Epoch 150 , train , mIoU 0.745 , accuracy 0.986 , loss 0.062 , lr 1.50e-05 , valid , mIoU 0.646 , accuracy 0.950 , loss 0.181 ," time idk best model at epoch 92 with miou 0.65285 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.601 , accuracy 0.921 , loss 0.297 IoUs: [9.17358770e-01 8.21080977e-01 6.65339475e-01 3.02429517e-04],,,,0,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,60.10,9.17358770e-01 8.21080977e-01 6.65339475e-01 3.02429517e-04,9.17E-01,8.21E-01,6.65E-01,3.02E-04,63,-2.90
num-1_mag-14_osl-9 ,"num-1_mag-14_osl-9 Epoch 150 | train | mIoU 0.711 | accuracy 0.980 | loss 0.087 | lr 1.50e-05 | valid | mIoU 0.636 | accuracy 0.945 | loss 0.195 | time idk best model at epoch 67 with miou 0.65284 (Flip(always_apply=False, p=1), Posterize(always_apply=False, p=1, num_bits=(5, 5))) test | mIoU 0.629 | accuracy 0.933 | loss 0.239 IoUs: [0.92502908 0.85746307 0.73471832 0. ]",num-1_mag-14_osl-9 Epoch 150 , train , mIoU 0.711 , accuracy 0.980 , loss 0.087 , lr 1.50e-05 , valid , mIoU 0.636 , accuracy 0.945 , loss 0.195 ," time idk best model at epoch 67 with miou 0.65284 (Flip(always_apply=False, p=1), Posterize(always_apply=False, p=1, num_bits=(5, 5))) test ", mIoU 0.629 , accuracy 0.933 , loss 0.239 IoUs: [0.92502908 0.85746307 0.73471832 0. ],,,,9,14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,62.93,0.92502908 0.85746307 0.73471832 0. ,0.92502908,0.85746307,0.73471832,0,63.2,-0.27
num-18_mag-30_osl-4 ,"num-18_mag-30_osl-4 Epoch 150 | train | mIoU 0.788 | accuracy 0.906 | loss 0.268 | lr 1.50e-05 | valid | mIoU 0.610 | accuracy 0.911 | loss 0.295 | time idk best model at epoch 35 with miou 0.68449 (FancyPCA(always_apply=False, p=1, alpha=1.0), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.629 | accuracy 0.893 | loss 0.334 IoUs: [0.89291763 0.76189337 0.42388751 0.43884829]",num-18_mag-30_osl-4 Epoch 150 , train , mIoU 0.788 , accuracy 0.906 , loss 0.268 , lr 1.50e-05 , valid , mIoU 0.610 , accuracy 0.911 , loss 0.295 ," time idk best model at epoch 35 with miou 0.68449 (FancyPCA(always_apply=False, p=1, alpha=1.0), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.629 , accuracy 0.893 , loss 0.334 IoUs: [0.89291763 0.76189337 0.42388751 0.43884829],,,,4,30,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,62.94,0.89291763 0.76189337 0.42388751 0.43884829,0.89291763,0.76189337,0.42388751,0.43884829,65.2,-2.26
num-18_mag-30_osl-9 ,"num-18_mag-30_osl-9 Epoch 150 | train | mIoU 0.666 | accuracy 0.949 | loss 0.173 | lr 1.50e-05 | valid | mIoU 0.587 | accuracy 0.923 | loss 0.266 | time idk best model at epoch 65 with miou 0.64769 (FancyPCA(always_apply=False, p=1, alpha=1.0), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.629 | accuracy 0.936 | loss 0.237 IoUs: [0.93155311 0.88318722 0.70284586 0. ]",num-18_mag-30_osl-9 Epoch 150 , train , mIoU 0.666 , accuracy 0.949 , loss 0.173 , lr 1.50e-05 , valid , mIoU 0.587 , accuracy 0.923 , loss 0.266 ," time idk best model at epoch 65 with miou 0.64769 (FancyPCA(always_apply=False, p=1, alpha=1.0), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.629 , accuracy 0.936 , loss 0.237 IoUs: [0.93155311 0.88318722 0.70284586 0. ],,,,9,30,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,62.94,0.93155311 0.88318722 0.70284586 0. ,0.93155311,0.88318722,0.70284586,0,63.2,-0.26
num-10_mag-30_osl-8 ,"num-10_mag-30_osl-8 Epoch 150 | train | mIoU 0.682 | accuracy 0.947 | loss 0.165 | lr 1.50e-05 | valid | mIoU 0.672 | accuracy 0.945 | loss 0.180 | time idk best model at epoch 150 with miou 0.67215 (Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.629 | accuracy 0.928 | loss 0.237 IoUs: [0.93149768 0.82338833 0.6439713 0.11898902]",num-10_mag-30_osl-8 Epoch 150 , train , mIoU 0.682 , accuracy 0.947 , loss 0.165 , lr 1.50e-05 , valid , mIoU 0.672 , accuracy 0.945 , loss 0.180 ," time idk best model at epoch 150 with miou 0.67215 (Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.629 , accuracy 0.928 , loss 0.237 IoUs: [0.93149768 0.82338833 0.6439713 0.11898902],,,,8,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,62.95,0.93149768 0.82338833 0.6439713 0.11898902,0.93149768,0.82338833,0.6439713,0.11898902,63.5,-0.55
num-19_mag-22_osl-13 ,"num-19_mag-22_osl-13 Epoch 150 | train | mIoU 0.854 | accuracy 0.957 | loss 0.146 | lr 1.50e-05 | valid | mIoU 0.659 | accuracy 0.929 | loss 0.239 | time idk best model at epoch 70 with miou 0.68561 (FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test | mIoU 0.629 | accuracy 0.910 | loss 0.305 IoUs: [0.90916048 0.75841282 0.62659662 0.22374877]",num-19_mag-22_osl-13 Epoch 150 , train , mIoU 0.854 , accuracy 0.957 , loss 0.146 , lr 1.50e-05 , valid , mIoU 0.659 , accuracy 0.929 , loss 0.239 ," time idk best model at epoch 70 with miou 0.68561 (FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test ", mIoU 0.629 , accuracy 0.910 , loss 0.305 IoUs: [0.90916048 0.75841282 0.62659662 0.22374877],,,,13,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,62.95,0.90916048 0.75841282 0.62659662 0.22374877,0.90916048,0.75841282,0.62659662,0.22374877,73.8,-10.85
num-15_mag-6_osl-1 ,"num-15_mag-6_osl-1 Epoch 150 | train | mIoU 0.911 | accuracy 0.977 | loss 0.090 | lr 1.50e-05 | valid | mIoU 0.683 | accuracy 0.932 | loss 0.226 | time idk best model at epoch 113 with miou 0.70868 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.639 | accuracy 0.878 | loss 0.443 IoUs: [0.84980877 0.66974057 0.63594483 0.40075753]",num-15_mag-6_osl-1 Epoch 150 , train , mIoU 0.911 , accuracy 0.977 , loss 0.090 , lr 1.50e-05 , valid , mIoU 0.683 , accuracy 0.932 , loss 0.226 ," time idk best model at epoch 113 with miou 0.70868 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.639 , accuracy 0.878 , loss 0.443 IoUs: [0.84980877 0.66974057 0.63594483 0.40075753],,,,1,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,63.91,0.84980877 0.66974057 0.63594483 0.40075753,0.84980877,0.66974057,0.63594483,0.40075753,75.1,-11.19
num-3_mag-14_osl-12 ,"num-3_mag-14_osl-12 Epoch 150 | train | mIoU 0.833 | accuracy 0.973 | loss 0.103 | lr 1.50e-05 | valid | mIoU 0.715 | accuracy 0.938 | loss 0.205 | time idk best model at epoch 149 with miou 0.71484 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667)) test | mIoU 0.630 | accuracy 0.910 | loss 0.316 IoUs: [0.90155968 0.78348474 0.62339237 0.21054899]",num-3_mag-14_osl-12 Epoch 150 , train , mIoU 0.833 , accuracy 0.973 , loss 0.103 , lr 1.50e-05 , valid , mIoU 0.715 , accuracy 0.938 , loss 0.205 ," time idk best model at epoch 149 with miou 0.71484 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667)) test ", mIoU 0.630 , accuracy 0.910 , loss 0.316 IoUs: [0.90155968 0.78348474 0.62339237 0.21054899],,,,12,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,62.97,0.90155968 0.78348474 0.62339237 0.21054899,0.90155968,0.78348474,0.62339237,0.21054899,64.5,-1.53
num-0_mag-30_osl-15 ,"num-0_mag-30_osl-15 Epoch 150 | train | mIoU 0.733 | accuracy 0.971 | loss 0.101 | lr 1.50e-05 | valid | mIoU 0.556 | accuracy 0.885 | loss 0.507 | time idk best model at epoch 98 with miou 0.61508 (Flip(always_apply=False, p=1), Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False)) test | mIoU 0.630 | accuracy 0.932 | loss 0.225 IoUs: [0.92364682 0.85311156 0.73931971 0.00305687]",num-0_mag-30_osl-15 Epoch 150 , train , mIoU 0.733 , accuracy 0.971 , loss 0.101 , lr 1.50e-05 , valid , mIoU 0.556 , accuracy 0.885 , loss 0.507 ," time idk best model at epoch 98 with miou 0.61508 (Flip(always_apply=False, p=1), Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False)) test ", mIoU 0.630 , accuracy 0.932 , loss 0.225 IoUs: [0.92364682 0.85311156 0.73931971 0.00305687],,,,15,30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62.98,0.92364682 0.85311156 0.73931971 0.00305687,0.92364682,0.85311156,0.73931971,0.00305687,63.9,-0.92
num-4_mag-30_osl-15 ,"num-4_mag-30_osl-15 Epoch 150 | train | mIoU 0.665 | accuracy 0.965 | loss 0.134 | lr 1.50e-05 | valid | mIoU 0.534 | accuracy 0.898 | loss 0.396 | time idk best model at epoch 105 with miou 0.54917 (Flip(always_apply=False, p=1), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.630 | accuracy 0.934 | loss 0.228 IoUs: [0.92815013 0.85150037 0.73965865 0. ]",num-4_mag-30_osl-15 Epoch 150 , train , mIoU 0.665 , accuracy 0.965 , loss 0.134 , lr 1.50e-05 , valid , mIoU 0.534 , accuracy 0.898 , loss 0.396 ," time idk best model at epoch 105 with miou 0.54917 (Flip(always_apply=False, p=1), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.630 , accuracy 0.934 , loss 0.228 IoUs: [0.92815013 0.85150037 0.73965865 0. ],,,,15,30,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62.98,0.92815013 0.85150037 0.73965865 0. ,0.92815013,0.85150037,0.73965865,0,63.9,-0.92
num-15_mag-6_osl-10 ,"num-15_mag-6_osl-10 Epoch 150 | train | mIoU 0.895 | accuracy 0.982 | loss 0.076 | lr 1.50e-05 | valid | mIoU 0.734 | accuracy 0.953 | loss 0.153 | time idk best model at epoch 96 with miou 0.75155 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.661 | accuracy 0.919 | loss 0.284 IoUs: [0.9042403 0.79322452 0.72961386 0.21624432]",num-15_mag-6_osl-10 Epoch 150 , train , mIoU 0.895 , accuracy 0.982 , loss 0.076 , lr 1.50e-05 , valid , mIoU 0.734 , accuracy 0.953 , loss 0.153 ," time idk best model at epoch 96 with miou 0.75155 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.661 , accuracy 0.919 , loss 0.284 IoUs: [0.9042403 0.79322452 0.72961386 0.21624432],,,,10,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,66.08,0.9042403 0.79322452 0.72961386 0.21624432,0.9042403,0.79322452,0.72961386,0.21624432,76.1,-10.02
num-15_mag-6_osl-11 ,"num-15_mag-6_osl-11 Epoch 150 | train | mIoU 0.916 | accuracy 0.987 | loss 0.062 | lr 1.50e-05 | valid | mIoU 0.513 | accuracy 0.884 | loss 0.441 | time idk best model at epoch 143 with miou 0.55862 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.667 | accuracy 0.929 | loss 0.230 IoUs: [0.922635 0.87571282 0.67399332 0.19753875]",num-15_mag-6_osl-11 Epoch 150 , train , mIoU 0.916 , accuracy 0.987 , loss 0.062 , lr 1.50e-05 , valid , mIoU 0.513 , accuracy 0.884 , loss 0.441 ," time idk best model at epoch 143 with miou 0.55862 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.667 , accuracy 0.929 , loss 0.230 IoUs: [0.922635 0.87571282 0.67399332 0.19753875],,,,11,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,66.75,0.922635 0.87571282 0.67399332 0.19753875,0.922635,0.87571282,0.67399332,0.19753875,69.5,-2.75
num-3_mag-30_osl-14 ,"num-3_mag-30_osl-14 Epoch 150 | train | mIoU 0.847 | accuracy 0.975 | loss 0.107 | lr 1.50e-05 | valid | mIoU 0.536 | accuracy 0.884 | loss 0.459 | time idk best model at epoch 90 with miou 0.56554 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=1.0)) test | mIoU 0.630 | accuracy 0.905 | loss 0.337 IoUs: [0.89184764 0.71192128 0.67631907 0.24020049]",num-3_mag-30_osl-14 Epoch 150 , train , mIoU 0.847 , accuracy 0.975 , loss 0.107 , lr 1.50e-05 , valid , mIoU 0.536 , accuracy 0.884 , loss 0.459 ," time idk best model at epoch 90 with miou 0.56554 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=1.0)) test ", mIoU 0.630 , accuracy 0.905 , loss 0.337 IoUs: [0.89184764 0.71192128 0.67631907 0.24020049],,,,14,30,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,63.01,0.89184764 0.71192128 0.67631907 0.24020049,0.89184764,0.71192128,0.67631907,0.24020049,70.9,-7.89
num-8_mag-30_osl-0 ,"num-8_mag-30_osl-0 Epoch 150 | train | mIoU 0.676 | accuracy 0.970 | loss 0.107 | lr 1.50e-05 | valid | mIoU 0.657 | accuracy 0.954 | loss 0.156 | time idk best model at epoch 76 with miou 0.65928 (Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), FancyPCA(always_apply=False, p=1, alpha=1.0)) test | mIoU 0.630 | accuracy 0.937 | loss 0.222 IoUs: [0.93666991 0.89382918 0.6897989 0. ]",num-8_mag-30_osl-0 Epoch 150 , train , mIoU 0.676 , accuracy 0.970 , loss 0.107 , lr 1.50e-05 , valid , mIoU 0.657 , accuracy 0.954 , loss 0.156 ," time idk best model at epoch 76 with miou 0.65928 (Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), FancyPCA(always_apply=False, p=1, alpha=1.0)) test ", mIoU 0.630 , accuracy 0.937 , loss 0.222 IoUs: [0.93666991 0.89382918 0.6897989 0. ],,,,0,30,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,63.01,0.93666991 0.89382918 0.6897989 0. ,0.93666991,0.89382918,0.6897989,0,63,0.01
num-15_mag-6_osl-12 ,"num-15_mag-6_osl-12 Epoch 150 | train | mIoU 0.882 | accuracy 0.982 | loss 0.085 | lr 1.50e-05 | valid | mIoU 0.657 | accuracy 0.916 | loss 0.312 | time idk best model at epoch 90 with miou 0.69446 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.740 | accuracy 0.929 | loss 0.253 IoUs: [0.9175315 0.8103165 0.70217301 0.53102068]",num-15_mag-6_osl-12 Epoch 150 , train , mIoU 0.882 , accuracy 0.982 , loss 0.085 , lr 1.50e-05 , valid , mIoU 0.657 , accuracy 0.916 , loss 0.312 ," time idk best model at epoch 90 with miou 0.69446 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.740 , accuracy 0.929 , loss 0.253 IoUs: [0.9175315 0.8103165 0.70217301 0.53102068],,,,12,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,74.03,0.9175315 0.8103165 0.70217301 0.53102068,0.9175315,0.8103165,0.70217301,0.53102068,64.5,9.53
num-20_mag-30_osl-15 ,"num-20_mag-30_osl-15 Epoch 150 | train | mIoU 0.662 | accuracy 0.967 | loss 0.132 | lr 1.50e-05 | valid | mIoU 0.590 | accuracy 0.924 | loss 0.271 | time idk best model at epoch 84 with miou 0.64410 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.630 | accuracy 0.934 | loss 0.238 IoUs: [0.92705834 0.88891239 0.70527836 0. ]",num-20_mag-30_osl-15 Epoch 150 , train , mIoU 0.662 , accuracy 0.967 , loss 0.132 , lr 1.50e-05 , valid , mIoU 0.590 , accuracy 0.924 , loss 0.271 ," time idk best model at epoch 84 with miou 0.64410 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.630 , accuracy 0.934 , loss 0.238 IoUs: [0.92705834 0.88891239 0.70527836 0. ],,,,15,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,63.03,0.92705834 0.88891239 0.70527836 0. ,0.92705834,0.88891239,0.70527836,0,63.9,-0.87
num-16_mag-30_osl-5 ,"num-16_mag-30_osl-5 Epoch 150 | train | mIoU 0.547 | accuracy 0.882 | loss 0.355 | lr 1.50e-05 | valid | mIoU 0.685 | accuracy 0.938 | loss 0.210 | time idk best model at epoch 150 with miou 0.68474 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.630 | accuracy 0.916 | loss 0.252 IoUs: [0.9154149 0.75703862 0.64281679 0.20603459]",num-16_mag-30_osl-5 Epoch 150 , train , mIoU 0.547 , accuracy 0.882 , loss 0.355 , lr 1.50e-05 , valid , mIoU 0.685 , accuracy 0.938 , loss 0.210 ," time idk best model at epoch 150 with miou 0.68474 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.630 , accuracy 0.916 , loss 0.252 IoUs: [0.9154149 0.75703862 0.64281679 0.20603459],,,,5,30,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,63.03,0.9154149 0.75703862 0.64281679 0.20603459,0.9154149,0.75703862,0.64281679,0.20603459,77.3,-14.27
num-15_mag-6_osl-13 ,"num-15_mag-6_osl-13 Epoch 150 | train | mIoU 0.876 | accuracy 0.969 | loss 0.111 | lr 1.50e-05 | valid | mIoU 0.655 | accuracy 0.930 | loss 0.238 | time idk best model at epoch 52 with miou 0.68055 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.611 | accuracy 0.910 | loss 0.325 IoUs: [0.91442968 0.76222927 0.57678959 0.18878046]",num-15_mag-6_osl-13 Epoch 150 , train , mIoU 0.876 , accuracy 0.969 , loss 0.111 , lr 1.50e-05 , valid , mIoU 0.655 , accuracy 0.930 , loss 0.238 ," time idk best model at epoch 52 with miou 0.68055 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.611 , accuracy 0.910 , loss 0.325 IoUs: [0.91442968 0.76222927 0.57678959 0.18878046],,,,13,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,61.06,0.91442968 0.76222927 0.57678959 0.18878046,0.91442968,0.76222927,0.57678959,0.18878046,73.8,-12.74
num-15_mag-6_osl-14 ,"num-15_mag-6_osl-14 Epoch 150 | train | mIoU 0.882 | accuracy 0.981 | loss 0.092 | lr 1.50e-05 | valid | mIoU 0.472 | accuracy 0.861 | loss 0.543 | time idk best model at epoch 10 with miou 0.55830 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.519 | accuracy 0.850 | loss 0.946 IoUs: [0.82741627 0.68705595 0.51723694 0.04427075]",num-15_mag-6_osl-14 Epoch 150 , train , mIoU 0.882 , accuracy 0.981 , loss 0.092 , lr 1.50e-05 , valid , mIoU 0.472 , accuracy 0.861 , loss 0.543 ," time idk best model at epoch 10 with miou 0.55830 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.519 , accuracy 0.850 , loss 0.946 IoUs: [0.82741627 0.68705595 0.51723694 0.04427075],,,,14,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,51.90,0.82741627 0.68705595 0.51723694 0.04427075,0.82741627,0.68705595,0.51723694,0.04427075,70.9,-19.00
